transaction_id,transaction_type,transaction_date,settlement_date,from_entity_id,to_entity_id,commitment_id,notice_id,amount_usd,debit_account,credit_account,fund_id,currency,status
TXN-000358,CashReceipt,2019-08-30,2019-08-30,INV-0027,FUND-AGE-I-OFF,COMM-0052,CCN-00103,74001000.0,Cash & Cash Equivalents,Capital Call Receivable,FUND-AGE-I,USD,Posted
TXN-000359,InvestmentInMasterFund,2019-09-02,2019-09-02,FUND-AGE-I-OFF,FUND-AGE-I-MAIN,COMM-0052,CCN-00103,74001000.0,Investment in Master Fund,Cash & Cash Equivalents,FUND-AGE-I,USD,Posted
TXN-000360,CapitalFromFeeder,2019-09-02,2019-09-02,FUND-AGE-I-OFF,FUND-AGE-I-MAIN,COMM-0052,CCN-00103,74001000.0,Cash & Cash Equivalents,LP Capital Account — Feeder,FUND-AGE-I,USD,Posted
TXN-000361,CapitalCallReceivable,2020-05-18,2020-06-04,INV-0027,FUND-AGE-I-OFF,COMM-0052,CCN-00104,61667500.0,Capital Call Receivable,Capital Contributions Payable,FUND-AGE-I,USD,Posted
TXN-000362,CashReceipt,2020-06-04,2020-06-04,INV-0027,FUND-AGE-I-OFF,COMM-0052,CCN-00104,61667500.0,Cash & Cash Equivalents,Capital Call Receivable,FUND-AGE-I,USD,Posted
TXN-000363,InvestmentInMasterFund,2020-06-05,2020-06-05,FUND-AGE-I-OFF,FUND-AGE-I-MAIN,COMM-0052,CCN-00104,61667500.0,Investment in Master Fund,Cash & Cash Equivalents,FUND-AGE-I,USD,Posted
TXN-000364,CapitalFromFeeder,2020-06-05,2020-06-05,FUND-AGE-I-OFF,FUND-AGE-I-MAIN,COMM-0052,CCN-00104,61667500.0,Cash & Cash Equivalents,LP Capital Account — Feeder,FUND-AGE-I,USD,Posted
TXN-000365,CapitalCallReceivable,2021-08-17,2021-09-03,INV-0002,FUND-ACO-IV-DOM,COMM-0053,CCN-00105,51414000.0,Capital Call Receivable,Capital Contributions Payable,FUND-ACO-IV,USD,Posted
TXN-000366,CashReceipt,2021-09-03,2021-09-03,INV-0002,FUND-ACO-IV-DOM,COMM-0053,CCN-00105,51414000.0,Cash & Cash Equivalents,Capital Call Receivable,FUND-ACO-IV,USD,Posted
TXN-000367,InvestmentInMasterFund,2021-09-06,2021-09-06,FUND-ACO-IV-DOM,FUND-ACO-IV-MAIN,COMM-0053,CCN-00105,51414000.0,Investment in Master Fund,Cash & Cash Equivalents,FUND-ACO-IV,USD,Posted
TXN-000368,CapitalFromFeeder,2021-09-06,2021-09-06,FUND-ACO-IV-DOM,FUND-ACO-IV-MAIN,COMM-0053,CCN-00105,51414000.0,Cash & Cash Equivalents,LP Capital Account — Feeder,FUND-ACO-IV,USD,Posted
TXN-000369,CapitalCallReceivable,2022-02-19,2022-03-04,INV-0002,FUND-ACO-IV-DOM,COMM-0053,CCN-00106,42845000.0,Capital Call Receivable,Capital Contributions Payable,FUND-ACO-IV,USD,Posted
TXN-000370,CashReceipt,2022-03-04,2022-03-04,INV-0002,FUND-ACO-IV-DOM,COMM-0053,CCN-00106,42845000.0,Cash & Cash Equivalents,Capital Call Receivable,FUND-ACO-IV,USD,Posted
TXN-000371,InvestmentInMasterFund,2022-03-07,2022-03-07,FUND-ACO-IV-DOM,FUND-ACO-IV-MAIN,COMM-0053,CCN-00106,42845000.0,Investment in Master Fund,Cash & Cash Equivalents,FUND-ACO-IV,USD,Posted
TXN-000372,CapitalFromFeeder,2022-03-07,2022-03-07,FUND-ACO-IV-DOM,FUND-ACO-IV-MAIN,COMM-0053,CCN-00106,42845000.0,Cash & Cash Equivalents,LP Capital Account — Feeder,FUND-ACO-IV,USD,Posted
TXN-000373,CapitalCallReceivable,2022-08-22,2022-09-08,INV-0011,FUND-AGE-II-DOM,COMM-0054,CCN-00107,138051000.0,Capital Call Receivable,Capital Contributions Payable,FUND-AGE-II,USD,Posted
TXN-000374,CashReceipt,2022-09-08,2022-09-08,INV-0011,FUND-AGE-II-DOM,COMM-0054,CCN-00107,138051000.0,Cash & Cash Equivalents,Capital Call Receivable,FUND-AGE-II,USD,Posted
TXN-000375,InvestmentInMasterFund,2022-09-09,2022-09-09,FUND-AGE-II-DOM,FUND-AGE-II-MAIN,COMM-0054,CCN-00107,138051000.0,Investment in Master Fund,Cash & Cash Equivalents,FUND-AGE-II,USD,Posted
TXN-000376,CapitalFromFeeder,2022-09-09,2022-09-09,FUND-AGE-II-DOM,FUND-AGE-II-MAIN,COMM-0054,CCN-00107,138051000.0,Cash & Cash Equivalents,LP Capital Account — Feeder,FUND-AGE-II,USD,Posted
TXN-000377,CapitalCallReceivable,2022-08-22,2022-09-08,INV-0038,FUND-AGE-II-OFF,COMM-0055,CCN-00109,13965000.0,Capital Call Receivable,Capital Contributions Payable,FUND-AGE-II,USD,Posted
TXN-000378,CashReceipt,2022-09-08,2022-09-08,INV-0038,FUND-AGE-II-OFF,COMM-0055,CCN-00109,13965000.0,Cash & Cash Equivalents,Capital Call Receivable,FUND-AGE-II,USD,Posted
TXN-000379,InvestmentInMasterFund,2022-09-09,2022-09-09,FUND-AGE-II-OFF,FUND-AGE-II-MAIN,COMM-0055,CCN-00109,13965000.0,Investment in Master Fund,Cash & Cash Equivalents,FUND-AGE-II,USD,Posted
TXN-000380,CapitalFromFeeder,2022-09-09,2022-09-09,FUND-AGE-II-OFF,FUND-AGE-II-MAIN,COMM-0055,CCN-00109,13965000.0,Cash & Cash Equivalents,LP Capital Account — Feeder,FUND-AGE-II,USD,Posted
TXN-000381,CapitalCallReceivable,2023-02-10,2023-03-01,INV-0038,FUND-AGE-II-OFF,COMM-0055,CCN-00110,11637500.0,Capital Call Receivable,Capital Contributions Payable,FUND-AGE-II,USD,Posted
TXN-000382,CashReceipt,2023-03-01,2023-03-01,INV-0038,FUND-AGE-II-OFF,COMM-0055,CCN-00110,11637500.0,Cash & Cash Equivalents,Capital Call Receivable,FUND-AGE-II,USD,Posted
TXN-000383,InvestmentInMasterFund,2023-03-02,2023-03-02,FUND-AGE-II-OFF,FUND-AGE-II-MAIN,COMM-0055,CCN-00110,11637500.0,Investment in Master Fund,Cash & Cash Equivalents,FUND-AGE-II,USD,Posted
TXN-000384,CapitalFromFeeder,2023-03-02,2023-03-02,FUND-AGE-II-OFF,FUND-AGE-II-MAIN,COMM-0055,CCN-00110,11637500.0,Cash & Cash Equivalents,LP Capital Account — Feeder,FUND-AGE-II,USD,Posted
TXN-000385,CapitalCallReceivable,2023-08-26,2023-09-11,INV-0012,FUND-ABF-X-OFF,COMM-0056,CCN-00111,40134000.0,Capital Call Receivable,Capital Contributions Payable,FUND-ABF-X,USD,Posted
TXN-000386,CashReceipt,2023-09-11,2023-09-11,INV-0012,FUND-ABF-X-OFF,COMM-0056,CCN-00111,40134000.0,Cash & Cash Equivalents,Capital Call Receivable,FUND-ABF-X,USD,Posted
TXN-000387,InvestmentInMasterFund,2023-09-12,2023-09-12,FUND-ABF-X-OFF,FUND-ABF-X-MAIN,COMM-0056,CCN-00111,40134000.0,Investment in Master Fund,Cash & Cash Equivalents,FUND-ABF-X,USD,Posted
TXN-000388,CapitalFromFeeder,2023-09-12,2023-09-12,FUND-ABF-X-OFF,FUND-ABF-X-MAIN,COMM-0056,CCN-00111,40134000.0,Cash & Cash Equivalents,LP Capital Account — Feeder,FUND-ABF-X,USD,Posted
TXN-000389,CapitalCallReceivable,2024-03-26,2024-04-11,INV-0012,FUND-ABF-X-OFF,COMM-0056,CCN-00112,33445000.0,Capital Call Receivable,Capital Contributions Payable,FUND-ABF-X,USD,Posted
TXN-000390,CashReceipt,2024-04-11,2024-04-11,INV-0012,FUND-ABF-X-OFF,COMM-0056,CCN-00112,33445000.0,Cash & Cash Equivalents,Capital Call Receivable,FUND-ABF-X,USD,Posted
TXN-000391,InvestmentInMasterFund,2024-04-12,2024-04-12,FUND-ABF-X-OFF,FUND-ABF-X-MAIN,COMM-0056,CCN-00112,33445000.0,Investment in Master Fund,Cash & Cash Equivalents,FUND-ABF-X,USD,Posted
TXN-000392,CapitalFromFeeder,2024-04-12,2024-04-12,FUND-ABF-X-OFF,FUND-ABF-X-MAIN,COMM-0056,CCN-00112,33445000.0,Cash & Cash Equivalents,LP Capital Account — Feeder,FUND-ABF-X,USD,Posted
TXN-000393,CapitalCallReceivable,2019-08-18,2019-09-04,INV-0021,FUND-AGE-I-DOM,COMM-0057,CCN-00113,114543000.0,Capital Call Receivable,Capital Contributions Payable,FUND-AGE-I,USD,Posted
TXN-000394,CashReceipt,2019-09-04,2019-09-04,INV-0021,FUND-AGE-I-DOM,COMM-0057,CCN-00113,114543000.0,Cash & Cash Equivalents,Capital Call Receivable,FUND-AGE-I,USD,Posted
TXN-000395,InvestmentInMasterFund,2019-09-05,2019-09-05,FUND-AGE-I-DOM,FUND-AGE-I-MAIN,COMM-0057,CCN-00113,114543000.0,Investment in Master Fund,Cash & Cash Equivalents,FUND-AGE-I,USD,Posted
TXN-000396,CapitalFromFeeder,2019-09-05,2019-09-05,FUND-AGE-I-DOM,FUND-AGE-I-MAIN,COMM-0057,CCN-00113,114543000.0,Cash & Cash Equivalents,LP Capital Account — Feeder,FUND-AGE-I,USD,Posted
TXN-000397,CapitalCallReceivable,2020-05-18,2020-06-01,INV-0021,FUND-AGE-I-DOM,COMM-0057,CCN-00114,95452500.0,Capital Call Receivable,Capital Contributions Payable,FUND-AGE-I,USD,Posted
TXN-000398,CashReceipt,2020-06-01,2020-06-01,INV-0021,FUND-AGE-I-DOM,COMM-0057,CCN-00114,95452500.0,Cash & Cash Equivalents,Capital Call Receivable,FUND-AGE-I,USD,Posted
TXN-000399,InvestmentInMasterFund,2020-06-02,2020-06-02,FUND-AGE-I-DOM,FUND-AGE-I-MAIN,COMM-0057,CCN-00114,95452500.0,Investment in Master Fund,Cash & Cash Equivalents,FUND-AGE-I,USD,Posted
TXN-000400,CapitalFromFeeder,2020-06-02,2020-06-02,FUND-AGE-I-DOM,FUND-AGE-I-MAIN,COMM-0057,CCN-00114,95452500.0,Cash & Cash Equivalents,LP Capital Account — Feeder,FUND-AGE-I,USD,Posted
TXN-000401,CapitalCallReceivable,2023-08-26,2023-09-11,INV-0017,FUND-ABF-X-MAIN,COMM-0058,CCN-00115,71340000.0,Capital Call Receivable,Capital Contributions Payable,FUND-ABF-X,USD,Posted
TXN-000402,CashReceipt,2023-09-11,2023-09-11,INV-0017,FUND-ABF-X-MAIN,COMM-0058,CCN-00115,71340000.0,Cash & Cash Equivalents,Capital Call Receivable,FUND-ABF-X,USD,Posted
TXN-000403,CapitalCallReceivable,2024-03-26,2024-04-10,INV-0017,FUND-ABF-X-MAIN,COMM-0058,CCN-00116,59450000.0,Capital Call Receivable,Capital Contributions Payable,FUND-ABF-X,USD,Posted
TXN-000404,CashReceipt,2024-04-10,2024-04-10,INV-0017,FUND-ABF-X-MAIN,COMM-0058,CCN-00116,59450000.0,Cash & Cash Equivalents,Capital Call Receivable,FUND-ABF-X,USD,Posted
TXN-000405,CapitalCallReceivable,2020-07-02,2020-07-16,INV-0015,FUND-ARA-III-OFF,COMM-0059,CCN-00117,117513000.0,Capital Call Receivable,Capital Contributions Payable,FUND-ARA-III,USD,Posted
TXN-000406,CashReceipt,2020-07-16,2020-07-16,INV-0015,FUND-ARA-III-OFF,COMM-0059,CCN-00117,117513000.0,Cash & Cash Equivalents,Capital Call Receivable,FUND-ARA-III,USD,Posted
TXN-000407,InvestmentInMasterFund,2020-07-17,2020-07-17,FUND-ARA-III-OFF,FUND-ARA-III-MAIN,COMM-0059,CCN-00117,117513000.0,Investment in Master Fund,Cash & Cash Equivalents,FUND-ARA-III,USD,Posted
TXN-000408,CapitalFromFeeder,2020-07-17,2020-07-17,FUND-ARA-III-OFF,FUND-ARA-III-MAIN,COMM-0059,CCN-00117,117513000.0,Cash & Cash Equivalents,LP Capital Account — Feeder,FUND-ARA-III,USD,Posted
TXN-000409,CapitalCallReceivable,2020-11-06,2020-11-24,INV-0015,FUND-ARA-III-OFF,COMM-0059,CCN-00118,97927500.0,Capital Call Receivable,Capital Contributions Payable,FUND-ARA-III,USD,Posted
TXN-000410,CashReceipt,2020-11-24,2020-11-24,INV-0015,FUND-ARA-III-OFF,COMM-0059,CCN-00118,97927500.0,Cash & Cash Equivalents,Capital Call Receivable,FUND-ARA-III,USD,Posted
TXN-000411,InvestmentInMasterFund,2020-11-25,2020-11-25,FUND-ARA-III-OFF,FUND-ARA-III-MAIN,COMM-0059,CCN-00118,97927500.0,Investment in Master Fund,Cash & Cash Equivalents,FUND-ARA-III,USD,Posted
TXN-000412,CapitalFromFeeder,2020-11-25,2020-11-25,FUND-ARA-III-OFF,FUND-ARA-III-MAIN,COMM-0059,CCN-00118,97927500.0,Cash & Cash Equivalents,LP Capital Account — Feeder,FUND-ARA-III,USD,Posted
TXN-000413,CapitalCallReceivable,2023-08-07,2023-08-24,INV-0016,FUND-AIP-III-DOM,COMM-0060,CCN-00119,126126000.0,Capital Call Receivable,Capital Contributions Payable,FUND-AIP-III,USD,Posted
TXN-000414,CashReceipt,2023-08-24,2023-08-24,INV-0016,FUND-AIP-III-DOM,COMM-0060,CCN-00119,126126000.0,Cash & Cash Equivalents,Capital Call Receivable,FUND-AIP-III,USD,Posted
TXN-000415,InvestmentInMasterFund,2023-08-25,2023-08-25,FUND-AIP-III-DOM,FUND-AIP-III-MAIN,COMM-0060,CCN-00119,126126000.0,Investment in Master Fund,Cash & Cash Equivalents,FUND-AIP-III,USD,Posted
TXN-000416,CapitalFromFeeder,2023-08-25,2023-08-25,FUND-AIP-III-DOM,FUND-AIP-III-MAIN,COMM-0060,CCN-00119,126126000.0,Cash & Cash Equivalents,LP Capital Account — Feeder,FUND-AIP-III,USD,Posted
TXN-000417,CapitalCallReceivable,2023-11-24,2023-12-08,INV-0016,FUND-AIP-III-DOM,COMM-0060,CCN-00120,105105000.0,Capital Call Receivable,Capital Contributions Payable,FUND-AIP-III,USD,Posted
TXN-000418,CashReceipt,2023-12-08,2023-12-08,INV-0016,FUND-AIP-III-DOM,COMM-0060,CCN-00120,105105000.0,Cash & Cash Equivalents,Capital Call Receivable,FUND-AIP-III,USD,Posted
TXN-000419,InvestmentInMasterFund,2023-12-11,2023-12-11,FUND-AIP-III-DOM,FUND-AIP-III-MAIN,COMM-0060,CCN-00120,105105000.0,Investment in Master Fund,Cash & Cash Equivalents,FUND-AIP-III,USD,Posted
TXN-000420,CapitalFromFeeder,2023-12-11,2023-12-11,FUND-AIP-III-DOM,FUND-AIP-III-MAIN,COMM-0060,CCN-00120,105105000.0,Cash & Cash Equivalents,LP Capital Account — Feeder,FUND-AIP-III,USD,Posted
TXN-000421,CapitalCallReceivable,2023-08-08,2023-08-24,INV-0009,FUND-ACO-V-OFF,COMM-0061,CCN-00121,100914000.0,Capital Call Receivable,Capital Contributions Payable,FUND-ACO-V,USD,Posted
TXN-000422,CashReceipt,2023-08-24,2023-08-24,INV-0009,FUND-ACO-V-OFF,COMM-0061,CCN-00121,100914000.0,Cash & Cash Equivalents,Capital Call Receivable,FUND-ACO-V,USD,Posted
TXN-000423,InvestmentInMasterFund,2023-08-25,2023-08-25,FUND-ACO-V-OFF,FUND-ACO-V-MAIN,COMM-0061,CCN-00121,100914000.0,Investment in Master Fund,Cash & Cash Equivalents,FUND-ACO-V,USD,Posted
TXN-000424,CapitalFromFeeder,2023-08-25,2023-08-25,FUND-ACO-V-OFF,FUND-ACO-V-MAIN,COMM-0061,CCN-00121,100914000.0,Cash & Cash Equivalents,LP Capital Account — Feeder,FUND-ACO-V,USD,Posted
TXN-000425,CapitalCallReceivable,2024-01-23,2024-02-08,INV-0009,FUND-ACO-V-OFF,COMM-0061,CCN-00122,84095000.0,Capital Call Receivable,Capital Contributions Payable,FUND-ACO-V,USD,Posted
TXN-000426,CashReceipt,2024-02-08,2024-02-08,INV-0009,FUND-ACO-V-OFF,COMM-0061,CCN-00122,84095000.0,Cash & Cash Equivalents,Capital Call Receivable,FUND-ACO-V,USD,Posted
TXN-000427,InvestmentInMasterFund,2024-02-09,2024-02-09,FUND-ACO-V-OFF,FUND-ACO-V-MAIN,COMM-0061,CCN-00122,84095000.0,Investment in Master Fund,Cash & Cash Equivalents,FUND-ACO-V,USD,Posted
TXN-000428,CapitalFromFeeder,2024-02-09,2024-02-09,FUND-ACO-V-OFF,FUND-ACO-V-MAIN,COMM-0061,CCN-00122,84095000.0,Cash & Cash Equivalents,LP Capital Account — Feeder,FUND-ACO-V,USD,Posted
TXN-000429,CapitalCallReceivable,2020-07-02,2020-07-21,INV-0017,FUND-ARA-III-MAIN,COMM-0062,CCN-00123,26418000.0,Capital Call Receivable,Capital Contributions Payable,FUND-ARA-III,USD,Posted
TXN-000430,CashReceipt,2020-07-21,2020-07-21,INV-0017,FUND-ARA-III-MAIN,COMM-0062,CCN-00123,26418000.0,Cash & Cash Equivalents,Capital Call Receivable,FUND-ARA-III,USD,Posted
TXN-000431,CapitalCallReceivable,2020-11-06,2020-11-24,INV-0017,FUND-ARA-III-MAIN,COMM-0062,CCN-00124,22015000.0,Capital Call Receivable,Capital Contributions Payable,FUND-ARA-III,USD,Posted
TXN-000432,CashReceipt,2020-11-24,2020-11-24,INV-0017,FUND-ARA-III-MAIN,COMM-0062,CCN-00124,22015000.0,Cash & Cash Equivalents,Capital Call Receivable,FUND-ARA-III,USD,Posted
TXN-000433,CapitalCallReceivable,2020-07-02,2020-07-17,INV-0020,FUND-ARA-III-DOM,COMM-0063,CCN-00125,87435000.0,Capital Call Receivable,Capital Contributions Payable,FUND-ARA-III,USD,Posted
TXN-000434,CashReceipt,2020-07-17,2020-07-17,INV-0020,FUND-ARA-III-DOM,COMM-0063,CCN-00125,87435000.0,Cash & Cash Equivalents,Capital Call Receivable,FUND-ARA-III,USD,Posted
TXN-000435,InvestmentInMasterFund,2020-07-20,2020-07-20,FUND-ARA-III-DOM,FUND-ARA-III-MAIN,COMM-0063,CCN-00125,87435000.0,Investment in Master Fund,Cash & Cash Equivalents,FUND-ARA-III,USD,Posted
TXN-000436,CapitalFromFeeder,2020-07-20,2020-07-20,FUND-ARA-III-DOM,FUND-ARA-III-MAIN,COMM-0063,CCN-00125,87435000.0,Cash & Cash Equivalents,LP Capital Account — Feeder,FUND-ARA-III,USD,Posted
TXN-000437,CapitalCallReceivable,2020-11-06,2020-11-23,INV-0020,FUND-ARA-III-DOM,COMM-0063,CCN-00126,72862500.0,Capital Call Receivable,Capital Contributions Payable,FUND-ARA-III,USD,Posted
TXN-000438,CashReceipt,2020-11-23,2020-11-23,INV-0020,FUND-ARA-III-DOM,COMM-0063,CCN-00126,72862500.0,Cash & Cash Equivalents,Capital Call Receivable,FUND-ARA-III,USD,Posted
TXN-000439,InvestmentInMasterFund,2020-11-24,2020-11-24,FUND-ARA-III-DOM,FUND-ARA-III-MAIN,COMM-0063,CCN-00126,72862500.0,Investment in Master Fund,Cash & Cash Equivalents,FUND-ARA-III,USD,Posted
TXN-000440,CapitalFromFeeder,2020-11-24,2020-11-24,FUND-ARA-III-DOM,FUND-ARA-III-MAIN,COMM-0063,CCN-00126,72862500.0,Cash & Cash Equivalents,LP Capital Account — Feeder,FUND-ARA-III,USD,Posted
TXN-000441,CapitalCallReceivable,2023-08-07,2023-08-23,INV-0013,FUND-AIP-III-OFF,COMM-0064,CCN-00127,89427000.0,Capital Call Receivable,Capital Contributions Payable,FUND-AIP-III,USD,Posted
TXN-000442,CashReceipt,2023-08-23,2023-08-23,INV-0013,FUND-AIP-III-OFF,COMM-0064,CCN-00127,89427000.0,Cash & Cash Equivalents,Capital Call Receivable,FUND-AIP-III,USD,Posted
TXN-000443,InvestmentInMasterFund,2023-08-24,2023-08-24,FUND-AIP-III-OFF,FUND-AIP-III-MAIN,COMM-0064,CCN-00127,89427000.0,Investment in Master Fund,Cash & Cash Equivalents,FUND-AIP-III,USD,Posted
TXN-000444,CapitalFromFeeder,2023-08-24,2023-08-24,FUND-AIP-III-OFF,FUND-AIP-III-MAIN,COMM-0064,CCN-00127,89427000.0,Cash & Cash Equivalents,LP Capital Account — Feeder,FUND-AIP-III,USD,Posted
TXN-000445,CapitalCallReceivable,2023-11-24,2023-12-11,INV-0013,FUND-AIP-III-OFF,COMM-0064,CCN-00128,74522500.0,Capital Call Receivable,Capital Contributions Payable,FUND-AIP-III,USD,Posted
TXN-000446,CashReceipt,2023-12-11,2023-12-11,INV-0013,FUND-AIP-III-OFF,COMM-0064,CCN-00128,74522500.0,Cash & Cash Equivalents,Capital Call Receivable,FUND-AIP-III,USD,Posted
TXN-000447,InvestmentInMasterFund,2023-12-12,2023-12-12,FUND-AIP-III-OFF,FUND-AIP-III-MAIN,COMM-0064,CCN-00128,74522500.0,Investment in Master Fund,Cash & Cash Equivalents,FUND-AIP-III,USD,Posted
TXN-000448,CapitalFromFeeder,2023-12-12,2023-12-12,FUND-AIP-III-OFF,FUND-AIP-III-MAIN,COMM-0064,CCN-00128,74522500.0,Cash & Cash Equivalents,LP Capital Account — Feeder,FUND-AIP-III,USD,Posted
TXN-000449,CapitalCallReceivable,2021-11-28,2021-12-10,INV-0020,FUND-ABF-IX-DOM,COMM-0065,CCN-00130,99782500.0,Capital Call Receivable,Capital Contributions Payable,FUND-ABF-IX,USD,Posted
TXN-000450,CashReceipt,2021-12-10,2021-12-10,INV-0020,FUND-ABF-IX-DOM,COMM-0065,CCN-00130,99782500.0,Cash & Cash Equivalents,Capital Call Receivable,FUND-ABF-IX,USD,Posted
TXN-000451,InvestmentInMasterFund,2021-12-13,2021-12-13,FUND-ABF-IX-DOM,FUND-ABF-IX-MAIN,COMM-0065,CCN-00130,99782500.0,Investment in Master Fund,Cash & Cash Equivalents,FUND-ABF-IX,USD,Posted
TXN-000452,CapitalFromFeeder,2021-12-13,2021-12-13,FUND-ABF-IX-DOM,FUND-ABF-IX-MAIN,COMM-0065,CCN-00130,99782500.0,Cash & Cash Equivalents,LP Capital Account — Feeder,FUND-ABF-IX,USD,Posted
TXN-000453,CapitalCallReceivable,2021-08-08,2021-08-24,INV-0035,FUND-ABF-IX-MAIN,COMM-0066,CCN-00131,99735000.0,Capital Call Receivable,Capital Contributions Payable,FUND-ABF-IX,USD,Posted
TXN-000454,CashReceipt,2021-08-24,2021-08-24,INV-0035,FUND-ABF-IX-MAIN,COMM-0066,CCN-00131,99735000.0,Cash & Cash Equivalents,Capital Call Receivable,FUND-ABF-IX,USD,Posted
TXN-000455,CapitalCallReceivable,2021-11-28,2021-12-14,INV-0035,FUND-ABF-IX-MAIN,COMM-0066,CCN-00132,83112500.0,Capital Call Receivable,Capital Contributions Payable,FUND-ABF-IX,USD,Posted
TXN-000456,CashReceipt,2021-12-14,2021-12-14,INV-0035,FUND-ABF-IX-MAIN,COMM-0066,CCN-00132,83112500.0,Cash & Cash Equivalents,Capital Call Receivable,FUND-ABF-IX,USD,Posted
TXN-000457,CapitalCallReceivable,2022-07-15,2022-08-01,INV-0027,FUND-ARA-IV-DOM,COMM-0067,CCN-00133,17172000.0,Capital Call Receivable,Capital Contributions Payable,FUND-ARA-IV,USD,Posted
TXN-000458,CashReceipt,2022-08-01,2022-08-01,INV-0027,FUND-ARA-IV-DOM,COMM-0067,CCN-00133,17172000.0,Cash & Cash Equivalents,Capital Call Receivable,FUND-ARA-IV,USD,Posted
TXN-000459,InvestmentInMasterFund,2022-08-02,2022-08-02,FUND-ARA-IV-DOM,FUND-ARA-IV-MAIN,COMM-0067,CCN-00133,17172000.0,Investment in Master Fund,Cash & Cash Equivalents,FUND-ARA-IV,USD,Posted
TXN-000460,CapitalFromFeeder,2022-08-02,2022-08-02,FUND-ARA-IV-DOM,FUND-ARA-IV-MAIN,COMM-0067,CCN-00133,17172000.0,Cash & Cash Equivalents,LP Capital Account — Feeder,FUND-ARA-IV,USD,Posted
TXN-000461,CapitalCallReceivable,2023-04-17,2023-05-01,INV-0027,FUND-ARA-IV-DOM,COMM-0067,CCN-00134,14310000.0,Capital Call Receivable,Capital Contributions Payable,FUND-ARA-IV,USD,Posted
TXN-000462,CashReceipt,2023-05-01,2023-05-01,INV-0027,FUND-ARA-IV-DOM,COMM-0067,CCN-00134,14310000.0,Cash & Cash Equivalents,Capital Call Receivable,FUND-ARA-IV,USD,Posted
TXN-000463,InvestmentInMasterFund,2023-05-02,2023-05-02,FUND-ARA-IV-DOM,FUND-ARA-IV-MAIN,COMM-0067,CCN-00134,14310000.0,Investment in Master Fund,Cash & Cash Equivalents,FUND-ARA-IV,USD,Posted
TXN-000464,CapitalFromFeeder,2023-05-02,2023-05-02,FUND-ARA-IV-DOM,FUND-ARA-IV-MAIN,COMM-0067,CCN-00134,14310000.0,Cash & Cash Equivalents,LP Capital Account — Feeder,FUND-ARA-IV,USD,Posted
TXN-000465,CapitalCallReceivable,2024-03-26,2024-04-10,INV-0010,FUND-ABF-X-DOM,COMM-0068,CCN-00136,23047500.0,Capital Call Receivable,Capital Contributions Payable,FUND-ABF-X,USD,Posted
TXN-000466,CashReceipt,2024-04-10,2024-04-10,INV-0010,FUND-ABF-X-DOM,COMM-0068,CCN-00136,23047500.0,Cash & Cash Equivalents,Capital Call Receivable,FUND-ABF-X,USD,Posted
TXN-000467,InvestmentInMasterFund,2024-04-11,2024-04-11,FUND-ABF-X-DOM,FUND-ABF-X-MAIN,COMM-0068,CCN-00136,23047500.0,Investment in Master Fund,Cash & Cash Equivalents,FUND-ABF-X,USD,Posted
TXN-000468,CapitalFromFeeder,2024-04-11,2024-04-11,FUND-ABF-X-DOM,FUND-ABF-X-MAIN,COMM-0068,CCN-00136,23047500.0,Cash & Cash Equivalents,LP Capital Account — Feeder,FUND-ABF-X,USD,Posted
TXN-000469,CapitalCallReceivable,2021-08-17,2021-09-02,INV-0035,FUND-ACO-IV-OFF,COMM-0069,CCN-00137,70533000.0,Capital Call Receivable,Capital Contributions Payable,FUND-ACO-IV,USD,Posted
TXN-000470,CashReceipt,2021-09-02,2021-09-02,INV-0035,FUND-ACO-IV-OFF,COMM-0069,CCN-00137,70533000.0,Cash & Cash Equivalents,Capital Call Receivable,FUND-ACO-IV,USD,Posted
TXN-000471,InvestmentInMasterFund,2021-09-03,2021-09-03,FUND-ACO-IV-OFF,FUND-ACO-IV-MAIN,COMM-0069,CCN-00137,70533000.0,Investment in Master Fund,Cash & Cash Equivalents,FUND-ACO-IV,USD,Posted
TXN-000472,CapitalFromFeeder,2021-09-03,2021-09-03,FUND-ACO-IV-OFF,FUND-ACO-IV-MAIN,COMM-0069,CCN-00137,70533000.0,Cash & Cash Equivalents,LP Capital Account — Feeder,FUND-ACO-IV,USD,Posted
TXN-000473,CapitalCallReceivable,2022-02-19,2022-03-04,INV-0035,FUND-ACO-IV-OFF,COMM-0069,CCN-00138,58777500.0,Capital Call Receivable,Capital Contributions Payable,FUND-ACO-IV,USD,Posted
TXN-000474,CashReceipt,2022-03-04,2022-03-04,INV-0035,FUND-ACO-IV-OFF,COMM-0069,CCN-00138,58777500.0,Cash & Cash Equivalents,Capital Call Receivable,FUND-ACO-IV,USD,Posted
TXN-000475,InvestmentInMasterFund,2022-03-07,2022-03-07,FUND-ACO-IV-OFF,FUND-ACO-IV-MAIN,COMM-0069,CCN-00138,58777500.0,Investment in Master Fund,Cash & Cash Equivalents,FUND-ACO-IV,USD,Posted
TXN-000476,CapitalFromFeeder,2022-03-07,2022-03-07,FUND-ACO-IV-OFF,FUND-ACO-IV-MAIN,COMM-0069,CCN-00138,58777500.0,Cash & Cash Equivalents,LP Capital Account — Feeder,FUND-ACO-IV,USD,Posted
